seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Trouser,coverage,0.768
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.793
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Ankle boot,coverage,0.792
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Bag,average_set_size,0.731
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Bag,coverage,0.729
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Coat,average_set_size,0.003
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Coat,coverage,0.003
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Dress,average_set_size,0.077
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Dress,coverage,0.076
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Pullover,average_set_size,0.009
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Pullover,coverage,0.008
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sandal,average_set_size,0.471
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sandal,coverage,0.418
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Shirt,average_set_size,0.009
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Shirt,coverage,0.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sneaker,average_set_size,0.622
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sneaker,coverage,0.622
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.234
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,T-shirt/top,coverage,0.231
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Trouser,average_set_size,0.525
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Trouser,coverage,0.523
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.851
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.813
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.962
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Bag,coverage,0.893
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.679
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Coat,coverage,0.855
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.353
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Dress,coverage,0.899
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.629
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Pullover,coverage,0.282
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.704
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sandal,coverage,0.663
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Shirt,average_set_size,1.287
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Shirt,coverage,0.981
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.546
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.495
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.678
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.59
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.866
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Trouser,coverage,0.807
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.644
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.626
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.683
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Bag,coverage,0.652
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.348
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Coat,coverage,0.69
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Dress,average_set_size,1.009
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Dress,coverage,0.771
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.176
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Pullover,coverage,0.092
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.527
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sandal,coverage,0.514
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.079
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Shirt,coverage,0.958
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.373
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.349
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.186
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.325
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.534
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Trouser,coverage,0.502
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.284
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.279
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.368
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Bag,coverage,0.356
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.85
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Coat,coverage,0.429
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.601
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Dress,coverage,0.498
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.792
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Pullover,coverage,0.012
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.283
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sandal,coverage,0.28
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.885
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Shirt,coverage,0.863
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.154
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.149
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.769
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.164
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.177
73,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Trouser,coverage,0.165
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,f1,0.934156378600823
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,precision,0.961864406779661
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,recall,0.908
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,f1,0.8576434515987735
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,precision,0.7630553390491036
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,recall,0.979
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,f1,0.659946949602122
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,precision,0.7028248587570621
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,recall,0.622
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,f1,0.8094117647058824
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,precision,0.7644444444444445
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,recall,0.86
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,f1,0.17604355716878403
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,precision,0.9509803921568627
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,recall,0.097
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,f1,0.922300706357215
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,precision,0.9307535641547862
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,recall,0.914
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,f1,0.48135593220338985
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,precision,0.3354330708661417
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,recall,0.852
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,f1,0.8616386326641345
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,precision,0.9418742586002372
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,recall,0.794
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,f1,0.42670759785111284
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,precision,0.9174917491749175
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,recall,0.278
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,f1,0.9693928750627195
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,precision,0.972809667673716
73,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,recall,0.966
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.061
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Ankle boot,coverage,0.926
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Bag,average_set_size,1.014
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Bag,coverage,0.982
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Coat,average_set_size,1.354
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Coat,coverage,0.769
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Dress,average_set_size,1.132
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Dress,coverage,0.904
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Pullover,average_set_size,1.281
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Pullover,coverage,0.157
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sandal,average_set_size,1.061
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sandal,coverage,0.931
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Shirt,average_set_size,1.17
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Shirt,coverage,0.92
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sneaker,average_set_size,1.175
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sneaker,coverage,0.855
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.326
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,T-shirt/top,coverage,0.415
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Trouser,average_set_size,1.013
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Trouser,coverage,0.972
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.918
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Ankle boot,coverage,0.871
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Bag,average_set_size,0.983
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Bag,coverage,0.971
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Coat,average_set_size,0.82
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Coat,coverage,0.538
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Dress,average_set_size,0.839
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Dress,coverage,0.765
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Pullover,average_set_size,0.752
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Pullover,coverage,0.045
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sandal,average_set_size,0.922
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sandal,coverage,0.87
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Shirt,average_set_size,0.863
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Shirt,coverage,0.777
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sneaker,average_set_size,0.795
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sneaker,coverage,0.689
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.679
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,T-shirt/top,coverage,0.188
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Trouser,average_set_size,0.972
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Trouser,coverage,0.958
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.732
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Ankle boot,coverage,0.725
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Bag,average_set_size,0.929
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Bag,coverage,0.926
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Coat,average_set_size,0.239
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Coat,coverage,0.191
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Dress,average_set_size,0.479
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Dress,coverage,0.47
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Pullover,average_set_size,0.202
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Pullover,coverage,0.007
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sandal,average_set_size,0.769
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sandal,coverage,0.761
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Shirt,average_set_size,0.49
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Shirt,coverage,0.48
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sneaker,average_set_size,0.423
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sneaker,coverage,0.402
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.149
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,T-shirt/top,coverage,0.057
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Trouser,average_set_size,0.934
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Trouser,coverage,0.931
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.942
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.924
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.968
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Bag,coverage,0.93
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.457
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Coat,coverage,0.963
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.277
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Dress,coverage,0.937
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.857
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Pullover,coverage,0.733
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.907
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Sandal,coverage,0.899
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Shirt,average_set_size,1.378
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Shirt,coverage,0.968
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.914
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.903
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.661
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.847
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.955
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.05,,,Trouser,coverage,0.93
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.864
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.854
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.827
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Bag,coverage,0.813
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.218
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Coat,coverage,0.911
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Dress,average_set_size,1.02
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Dress,coverage,0.843
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.309
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Pullover,coverage,0.52
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.797
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Sandal,coverage,0.794
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.14
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Shirt,coverage,0.944
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.802
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.8
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.297
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.682
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.84
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.1,,,Trouser,coverage,0.827
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.648
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.647
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.607
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.2,,,Bag,coverage,0.605
73,gaussian_noise,mild,"{""std"":0.1}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.897
