seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,coverage,selective_risk,number_accepted,number_abstained
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.7,0.6208,0.36066365979381443,6208.0,3792.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.8,0.5019,0.30304841601912735,5019.0,4981.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.9,0.3603,0.2159311684707188,3603.0,6397.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.95,0.2715,0.14364640883977897,2715.0,7285.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,singleton_conformal,,0.806,0.42208436724565757,8060.0,1940.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.5,0.4537,0.27352876350011024,4537.0,5463.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.6,0.4537,0.27352876350011024,4537.0,5463.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.7,0.4537,0.27352876350011024,4537.0,5463.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.8,0.4537,0.27352876350011024,4537.0,5463.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.9,0.3603,0.2159311684707188,3603.0,6397.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,hybrid,0.95,0.2715,0.14364640883977897,2715.0,7285.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.2,singleton_conformal,,0.4537,0.27352876350011024,4537.0,5463.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.5,0.8401,0.43256755148196646,8401.0,1599.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.6,0.7287,0.39810621655002054,7287.0,2713.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.7,0.6208,0.36066365979381443,6208.0,3792.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.8,0.5019,0.30304841601912735,5019.0,4981.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.9,0.3603,0.2159311684707188,3603.0,6397.0
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,confidence_threshold,0.95,0.2715,0.14364640883977897,2715.0,7285.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.5,0.6004,0.32411725516322454,6004.0,3996.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.6,0.516,0.2779069767441861,5160.0,4840.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.7,0.4267,0.213498945394891,4267.0,5733.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.8,0.3361,0.14846771794108893,3361.0,6639.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.9,0.2436,0.08415435139573069,2436.0,7564.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,hybrid,0.95,0.1895,0.053298153034300744,1895.0,8105.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.05,singleton_conformal,,0.744,0.401747311827957,7440.0,2560.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.5,0.6226,0.32573080629617734,6226.0,3774.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.6,0.5373,0.28605992927600965,5373.0,4627.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.7,0.427,0.21381733021077287,4270.0,5730.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.8,0.3361,0.14846771794108893,3361.0,6639.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.9,0.2436,0.08415435139573069,2436.0,7564.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.95,0.1895,0.053298153034300744,1895.0,8105.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,singleton_conformal,,0.6226,0.32573080629617734,6226.0,3774.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.5,0.3006,0.12508316699933464,3006.0,6994.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.6,0.3006,0.12508316699933464,3006.0,6994.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.7,0.3006,0.12508316699933464,3006.0,6994.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.8,0.3006,0.12508316699933464,3006.0,6994.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.9,0.2436,0.08415435139573069,2436.0,7564.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.95,0.1895,0.053298153034300744,1895.0,8105.0
73,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,singleton_conformal,,0.3006,0.12508316699933464,3006.0,6994.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.5,0.6793,0.34977182393640516,6793.0,3207.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.6,0.5373,0.28605992927600965,5373.0,4627.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.7,0.427,0.21381733021077287,4270.0,5730.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.8,0.3361,0.14846771794108893,3361.0,6639.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.9,0.2436,0.08415435139573069,2436.0,7564.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.95,0.1895,0.053298153034300744,1895.0,8105.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,0.8004,0.08845577211394307,8004.0,1996.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,0.7569,0.07041881358171487,7569.0,2431.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,0.6957,0.047865459249676556,6957.0,3043.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,0.6147,0.026191638197494704,6147.0,3853.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,0.5228,0.011094108645753664,5228.0,4772.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,0.4613,0.00563624539345331,4613.0,5387.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,0.8472,0.11496694995278567,8472.0,1528.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,0.8387,0.1015857875283176,8387.0,1613.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,0.7773,0.07706162356876367,7773.0,2227.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,0.6964,0.04810453762205624,6964.0,3036.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,0.6147,0.026191638197494704,6147.0,3853.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,0.5228,0.011094108645753664,5228.0,4772.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,0.4613,0.00563624539345331,4613.0,5387.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,0.8387,0.1015857875283176,8387.0,1613.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,0.5838,0.020554984583761593,5838.0,4162.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,0.5838,0.020554984583761593,5838.0,4162.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,0.5838,0.020554984583761593,5838.0,4162.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,0.5838,0.020554984583761593,5838.0,4162.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,0.5228,0.011094108645753664,5228.0,4772.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,0.4613,0.00563624539345331,4613.0,5387.0
73,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,0.5838,0.020554984583761593,5838.0,4162.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,0.8745,0.11629502572898798,8745.0,1255.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,0.7773,0.07706162356876367,7773.0,2227.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,0.6964,0.04810453762205624,6964.0,3036.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,0.6147,0.026191638197494704,6147.0,3853.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,0.5228,0.011094108645753664,5228.0,4772.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,0.4613,0.00563624539345331,4613.0,5387.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.5,0.572,0.6124125874125874,5720.0,4280.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.6,0.461,0.5774403470715835,4610.0,5390.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.7,0.3505,0.5366619115549216,3505.0,6495.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.8,0.2419,0.46837536171971894,2419.0,7581.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.9,0.1599,0.3889931207004378,1599.0,8401.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.95,0.1156,0.32006920415224915,1156.0,8844.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,singleton_conformal,,0.7375,0.6527457627118645,7375.0,2625.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.5,0.5848,0.6106361149110807,5848.0,4152.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.6,0.4771,0.583944665688535,4771.0,5229.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.7,0.3507,0.5369261477045908,3507.0,6493.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.8,0.2419,0.46837536171971894,2419.0,7581.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.9,0.1599,0.3889931207004378,1599.0,8401.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.95,0.1156,0.32006920415224915,1156.0,8844.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,singleton_conformal,,0.5848,0.6106361149110807,5848.0,4152.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.5,0.2097,0.44682880305197903,2097.0,7903.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.6,0.2097,0.44682880305197903,2097.0,7903.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.7,0.2097,0.44682880305197903,2097.0,7903.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.8,0.2097,0.44682880305197903,2097.0,7903.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.9,0.1599,0.3889931207004378,1599.0,8401.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.95,0.1156,0.32006920415224915,1156.0,8844.0
73,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,singleton_conformal,,0.2097,0.44682880305197903,2097.0,7903.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.5,0.6493,0.6251347605113199,6493.0,3507.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.6,0.4771,0.583944665688535,4771.0,5229.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.7,0.3507,0.5369261477045908,3507.0,6493.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.8,0.2419,0.46837536171971894,2419.0,7581.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.9,0.1599,0.3889931207004378,1599.0,8401.0
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.95,0.1156,0.32006920415224915,1156.0,8844.0
